shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S10016,45.503885,-73.575958,130009,28.916
S10016,45.503816,-73.575644,130010,28.942
S10016,45.503742,-73.575334,130011,28.967
S10016,45.503660,-73.575027,130012,28.993
S10016,45.503572,-73.574724,130013,29.019
S10016,45.503478,-73.574423,130014,29.044
S10016,45.503379,-73.574127,130015,29.070
S10016,45.503273,-73.573835,130016,29.096
S10016,45.503160,-73.573549,130017,29.121
S10016,45.503043,-73.573267,130018,29.147
S10016,45.502919,-73.572989,130019,29.173
S10016,45.502803,-73.572743,130020,29.196
S10016,45.502685,-73.572500,130021,29.219
S10016,45.502646,-73.572419,130022,29.227
S10016,45.502646,-73.572419,140001,29.227
S10016,45.502407,-73.571931,140002,29.273
S10016,45.502134,-73.571372,140003,29.326
S10016,45.501942,-73.570977,140004,29.364
S10016,45.501891,-73.570872,140005,29.374
S10016,45.501681,-73.570441,140006,29.415
S10016,45.501446,-73.569960,140007,29.460
S10016,45.501387,-73.569844,140008,29.472
S10016,45.501322,-73.569735,140009,29.483
S10016,45.501322,-73.569735,140010,29.483
S10016,45.501158,-73.569474,140011,29.510
S10016,45.501035,-73.569272,140012,29.531
S10016,45.501035,-73.569272,140013,29.531
S10016,45.500906,-73.569052,140014,29.553
S10016,45.500877,-73.569002,140015,29.558
S10016,45.500814,-73.568889,140016,29.570
S10016,45.500754,-73.568771,140017,29.581
S10016,45.500754,-73.568771,140018,29.581
S10016,45.500588,-73.568429,140019,29.613
S10016,45.500283,-73.567797,140020,29.673
S10016,45.499976,-73.567166,140021,29.733
S10016,45.499906,-73.567021,140022,29.747
S10016,45.499906,-73.567021,150001,29.747
S10016,45.499508,-73.566199,150002,29.825
S10016,45.499202,-73.565567,150003,29.885
S10016,45.499186,-73.565536,150004,29.888
S10016,45.499147,-73.565450,150005,29.896
S10016,45.499147,-73.565450,150006,29.896
S10016,45.499113,-73.565372,150007,29.903
S10016,45.499064,-73.565257,150008,29.914
S10016,45.499021,-73.565136,150009,29.924
S10016,45.499021,-73.565136,150010,29.924
S10016,45.498940,-73.564901,150011,29.945
S10016,45.498893,-73.564763,150012,29.957
S10016,45.498830,-73.564581,150013,29.973
S10016,45.498764,-73.564402,150014,29.988
S10016,45.498764,-73.564402,150015,29.988
S10016,45.498694,-73.564219,150016,30.005
S10016,45.498514,-73.563742,150017,30.047
S10016,45.498461,-73.563602,150018,30.059
S10016,45.498461,-73.563602,150019,30.059
S10016,45.498406,-73.563462,150020,30.072
S10016,45.498406,-73.563462,150021,30.072
S10016,45.498352,-73.563330,150022,30.084
S10016,45.498297,-73.563201,150023,30.096
S10016,45.498297,-73.563201,150024,30.096
S10016,45.498236,-73.563066,150025,30.108
S10016,45.498236,-73.563066,150026,30.108
S10016,45.498174,-73.562933,150027,30.121
S10016,45.498174,-73.562933,150028,30.121
S10016,45.498171,-73.562928,150029,30.121
S10016,45.497872,-73.562288,150030,30.181
S10016,45.497719,-73.561962,150031,30.212
S10016,45.497195,-73.560841,150032,30.317
S10016,45.496777,-73.559948,150033,30.401
S10016,45.496566,-73.559499,150034,30.443
S10016,45.496566,-73.559499,150035,30.443
S10016,45.496451,-73.559255,150036,30.466
S10016,45.496150,-73.558618,150037,30.526
S10016,45.495870,-73.558023,150038,30.582
S10016,45.495708,-73.557686,150039,30.614
S10016,45.495708,-73.557686,150040,30.614
S10016,45.495624,-73.557521,150041,30.630
S10016,45.495534,-73.557362,150042,30.646
S10016,45.495534,-73.557362,150043,30.646
S10016,45.495455,-73.557234,150044,30.659
S10016,45.495371,-73.557112,150045,30.672
S10016,45.495284,-73.556995,150046,30.686
S10016,45.495192,-73.556884,150047,30.699
S10016,45.495192,-73.556884,150048,30.699
S10016,45.495091,-73.556772,150049,30.713
S10016,45.494986,-73.556668,150050,30.727
S10016,45.494877,-73.556571,150051,30.742
S10016,45.494766,-73.556481,150052,30.756
S10016,45.494651,-73.556399,150053,30.770
S10016,45.494534,-73.556326,150054,30.785
S10016,45.494534,-73.556326,150055,30.785
S10016,45.494534,-73.556326,150056,30.785
S10016,45.494408,-73.556258,150057,30.799
S10016,45.494279,-73.556199,150058,30.814
S10016,45.494149,-73.556150,150059,30.829
S10016,45.494017,-73.556110,150060,30.844
S10016,45.494017,-73.556110,150061,30.844
S10016,45.493898,-73.556084,150062,30.858
S10016,45.493778,-73.556064,150063,30.871
S10016,45.493656,-73.556053,150064,30.885
S10016,45.493656,-73.556053,150065,30.885
S10016,45.493613,-73.556051,150066,30.890
S10016,45.493613,-73.556051,150067,30.890
S10016,45.493469,-73.556051,150068,30.906
S10016,45.493325,-73.556060,150069,30.922
S10016,45.493325,-73.556060,150070,30.922
S10016,45.493039,-73.556090,150071,30.953
S10016,45.493039,-73.556090,150072,30.953
S10016,45.491432,-73.556287,150073,31.133
S10016,45.491102,-73.556333,150074,31.170
S10016,45.490772,-73.556382,150075,31.206
S10016,45.490772,-73.556382,150076,31.206
S10016,45.490247,-73.556465,150077,31.265
S10016,45.490170,-73.556476,150078,31.274
S10016,45.489991,-73.556504,150079,31.294
S10016,45.489991,-73.556504,150080,31.294
S10016,45.489811,-73.556529,150081,31.314
S10016,45.489811,-73.556529,150082,31.314
S10016,45.489658,-73.556544,150083,31.331
S10016,45.489658,-73.556544,150084,31.331
S10016,45.489448,-73.556555,150085,31.354
S10016,45.489448,-73.556555,150086,31.354
S10016,45.489239,-73.556557,150087,31.378
S10016,45.489239,-73.556557,150088,31.378
S10016,45.489058,-73.556552,150089,31.398
S10016,45.489058,-73.556552,150090,31.398
S10016,45.488879,-73.556543,150091,31.418
S10016,45.488879,-73.556543,150092,31.418
S10016,45.488713,-73.556534,150093,31.436
S10016,45.487830,-73.556487,150094,31.534
S10016,45.487787,-73.556484,150095,31.539
S10016,45.487606,-73.556473,150096,31.559
S10016,45.487425,-73.556458,150097,31.579
S10016,45.487425,-73.556458,150098,31.579
S10016,45.487303,-73.556444,150099,31.593
S10016,45.487183,-73.556422,150100,31.606
S10016,45.487063,-73.556394,150101,31.620
S10016,45.487063,-73.556394,150102,31.620
S10016,45.486939,-73.556357,150103,31.634
S10016,45.486817,-73.556311,150104,31.648
S10016,45.486696,-73.556255,150105,31.662
S10016,45.486578,-73.556191,150106,31.676
S10016,45.486462,-73.556118,150107,31.690
S10016,45.486349,-73.556038,150108,31.704
S10016,45.486238,-73.555949,150109,31.718
S10016,45.486132,-73.555852,150110,31.732
S10016,45.486029,-73.555747,150111,31.746
S10016,45.485929,-73.555636,150112,31.761
S10016,45.485833,-73.555516,150113,31.775
S10016,45.485743,-73.555391,150114,31.789
S10016,45.485657,-73.555259,150115,31.803
S10016,45.485575,-73.555121,150116,31.817
S10016,45.485499,-73.554976,150117,31.831
S10016,45.485428,-73.554828,150118,31.845
S10016,45.485428,-73.554828,150119,31.845
S10016,45.485372,-73.554696,150120,31.857
S10016,45.485319,-73.554562,150121,31.869
S10016,45.485271,-73.554423,150122,31.881
S10016,45.485227,-73.554283,150123,31.893
S10016,45.485188,-73.554139,150124,31.905
S10016,45.485188,-73.554139,150125,31.905
S10016,45.485146,-73.553962,150126,31.920
S10016,45.485111,-73.553780,150127,31.934
S10016,45.485082,-73.553596,150128,31.949
S10016,45.485061,-73.553410,150129,31.964
S10016,45.485045,-73.553223,150130,31.979
S10016,45.485038,-73.553035,150131,31.993
S10016,45.485037,-73.552846,150132,32.008
S10016,45.485044,-73.552658,150133,32.023
S10016,45.485057,-73.552471,150134,32.037
S10016,45.485078,-73.552284,150135,32.052
S10016,45.485078,-73.552284,150136,32.052
S10016,45.485078,-73.552284,150137,32.052
S10016,45.485103,-73.552116,150138,32.066
S10016,45.485131,-73.551948,150139,32.079
S10016,45.485166,-73.551783,150140,32.093
S10016,45.485166,-73.551783,150141,32.093
S10016,45.485222,-73.551537,150142,32.113
S10016,45.485279,-73.551292,150143,32.133
S10016,45.485279,-73.551292,150144,32.133
S10016,45.486074,-73.547981,150145,32.407
S10016,45.486249,-73.547255,150146,32.466
S10016,45.486271,-73.547165,150147,32.474
S10016,45.486342,-73.546861,150148,32.499
S10016,45.486410,-73.546557,150149,32.524
S10016,45.486410,-73.546557,150150,32.524
S10016,45.486439,-73.546403,150151,32.536
S10016,45.486466,-73.546247,150152,32.549
S10016,45.486488,-73.546091,150153,32.561
S10016,45.486505,-73.545934,150154,32.574
S10016,45.486505,-73.545934,150155,32.574
S10016,45.486519,-73.545756,150156,32.588
S10016,45.486525,-73.545578,150157,32.602
S10016,45.486525,-73.545399,150158,32.616
S10016,45.486518,-73.545221,150159,32.630
S10016,45.486504,-73.545045,150160,32.643
S10016,45.486484,-73.544868,150161,32.657
S10016,45.486456,-73.544694,150162,32.671
S10016,45.486422,-73.544523,150163,32.685
S10016,45.486382,-73.544354,150164,32.699
S10016,45.486335,-73.544188,150165,32.713
S10016,45.486282,-73.544026,150166,32.727
S10016,45.486223,-73.543869,150167,32.741
S10016,45.486158,-73.543717,150168,32.755
S10016,45.486087,-73.543570,150169,32.769
S10016,45.486010,-73.543428,150170,32.783
S10016,45.485929,-73.543292,150171,32.797
S10016,45.485842,-73.543164,150172,32.811
S10016,45.485751,-73.543041,150173,32.825
S10016,45.485654,-73.542927,150174,32.839
S10016,45.485554,-73.542820,150175,32.853
S10016,45.485449,-73.542721,150176,32.867
S10016,45.485341,-73.542629,150177,32.881
S10016,45.485231,-73.542547,150178,32.895
S10016,45.485116,-73.542473,150179,32.908
S10016,45.484999,-73.542408,150180,32.922
S10016,45.484880,-73.542352,150181,32.936
S10016,45.484759,-73.542306,150182,32.950
S10016,45.484636,-73.542269,150183,32.964
S10016,45.484512,-73.542242,150184,32.978
S10016,45.484387,-73.542224,150185,32.992
S10016,45.484262,-73.542216,150186,33.006
S10016,45.484262,-73.542216,150187,33.006
S10016,45.484262,-73.542216,150188,33.006
S10016,45.484157,-73.542216,150189,33.018
S10016,45.484053,-73.542224,150190,33.029
S10016,45.483948,-73.542236,150191,33.041
S10016,45.483948,-73.542236,150192,33.041
S10016,45.483793,-73.542264,150193,33.058
S10016,45.483638,-73.542301,150194,33.076
S10016,45.483638,-73.542301,150195,33.076
S10016,45.483484,-73.542345,150196,33.093
S10016,45.483331,-73.542396,150197,33.111
S10016,45.483331,-73.542396,150198,33.111
S10016,45.483026,-73.542506,150199,33.146
S10016,45.483026,-73.542506,150200,33.146
S10016,45.482982,-73.542522,150201,33.151
S10016,45.482064,-73.542860,150202,33.256
S10016,45.481541,-73.543053,150203,33.316
S10016,45.480448,-73.543457,150204,33.442
S10016,45.479966,-73.543634,150205,33.497
S10016,45.479661,-73.543749,150206,33.532
S10016,45.479661,-73.543749,150207,33.532
S10016,45.479510,-73.543810,150208,33.550
S10016,45.479360,-73.543875,150209,33.567
S10016,45.479360,-73.543875,150210,33.567
S10016,45.479184,-73.543961,150211,33.588
S10016,45.479010,-73.544054,150212,33.608
S10016,45.478839,-73.544155,150213,33.629
S10016,45.478671,-73.544265,150214,33.650
S10016,45.478504,-73.544382,150215,33.670
S10016,45.478342,-73.544508,150216,33.691
S10016,45.478181,-73.544641,150217,33.711
S10016,45.478025,-73.544781,150218,33.732
S10016,45.477871,-73.544929,150219,33.753
S10016,45.477721,-73.545084,150220,33.773
S10016,45.477575,-73.545246,150221,33.794
S10016,45.477432,-73.545415,150222,33.815
S10016,45.477295,-73.545591,150223,33.835
S10016,45.477160,-73.545774,150224,33.856
S10016,45.477160,-73.545774,150225,33.856
S10016,45.477160,-73.545774,150226,33.856
S10016,45.477050,-73.545933,150227,33.873
S10016,45.476943,-73.546096,150228,33.891
S10016,45.476943,-73.546096,150229,33.891
S10016,45.476730,-73.546427,150230,33.926
S10016,45.476730,-73.546427,150231,33.926
S10016,45.476452,-73.546866,150232,33.972
S10016,45.476174,-73.547306,150233,34.018
S10016,45.476036,-73.547520,150234,34.041
S10016,45.475895,-73.547731,150235,34.064
S10016,45.475895,-73.547731,150236,34.064
S10016,45.475799,-73.547869,150237,34.079
S10016,45.475698,-73.548000,150238,34.094
S10016,45.475593,-73.548124,150239,34.109
S10016,45.475593,-73.548124,150240,34.109
S10016,45.475495,-73.548230,150241,34.123
S10016,45.475393,-73.548327,150242,34.136
S10016,45.475288,-73.548418,150243,34.150
S10016,45.475179,-73.548501,150244,34.164
S10016,45.475067,-73.548576,150245,34.178
S10016,45.474954,-73.548643,150246,34.191
S10016,45.474838,-73.548701,150247,34.205
S10016,45.474720,-73.548752,150248,34.218
S10016,45.474720,-73.548752,150249,34.218
S10016,45.474607,-73.548792,150250,34.231
S10016,45.474494,-73.548824,150251,34.244
S10016,45.474380,-73.548848,150252,34.257
S10016,45.474380,-73.548848,150253,34.257
S10016,45.474264,-73.548866,150254,34.270
S10016,45.474149,-73.548875,150255,34.283
S10016,45.474033,-73.548876,150256,34.296
S10016,45.474033,-73.548876,150257,34.296
S10016,45.473917,-73.548868,150258,34.309
S10016,45.473802,-73.548854,150259,34.321
S10016,45.473688,-73.548832,150260,34.334
S10016,45.473688,-73.548832,150261,34.334
S10016,45.473573,-73.548803,150262,34.347
S10016,45.473461,-73.548764,150263,34.360
S10016,45.473349,-73.548719,150264,34.373
S10016,45.473349,-73.548719,150265,34.373
S10016,45.473232,-73.548663,150266,34.386
S10016,45.473117,-73.548599,150267,34.400
S10016,45.473005,-73.548526,150268,34.414
S10016,45.472895,-73.548445,150269,34.428
S10016,45.472789,-73.548357,150270,34.441
S10016,45.472789,-73.548357,150271,34.441
S10016,45.472674,-73.548252,150272,34.456
S10016,45.472563,-73.548138,150273,34.472
S10016,45.472456,-73.548018,150274,34.487
S10016,45.472456,-73.548018,150275,34.487
S10016,45.472300,-73.547831,150276,34.510
S10016,45.472145,-73.547640,150277,34.532
S10016,45.472145,-73.547640,150278,34.532
S10016,45.471588,-73.546945,150279,34.615
S10016,45.471444,-73.546762,150280,34.636
S10016,45.471301,-73.546576,150281,34.658
S10016,45.471301,-73.546576,150282,34.658
S10016,45.471209,-73.546450,150283,34.672
S10016,45.471120,-73.546315,150284,34.686
S10016,45.471037,-73.546177,150285,34.701
S10016,45.471037,-73.546177,150286,34.701
S10016,45.470958,-73.546033,150287,34.715
S10016,45.470884,-73.545883,150288,34.729
S10016,45.470817,-73.545728,150289,34.743
S10016,45.470817,-73.545728,150290,34.743
S10016,45.470755,-73.545567,150291,34.758
S10016,45.470700,-73.545403,150292,34.772
S10016,45.470650,-73.545234,150293,34.786
S10016,45.470650,-73.545234,150294,34.786
S10016,45.470613,-73.545083,150295,34.799
S10016,45.470579,-73.544930,150296,34.811
S10016,45.470552,-73.544774,150297,34.824
S10016,45.470552,-73.544774,150298,34.824
S10016,45.470526,-73.544595,150299,34.838
S10016,45.470506,-73.544413,150300,34.853
S10016,45.470491,-73.544232,150301,34.867
S10016,45.470491,-73.544232,150302,34.867
S10016,45.470475,-73.543958,150303,34.889
S10016,45.470462,-73.543684,150304,34.910
S10016,45.470462,-73.543684,150305,34.910
S10016,45.470356,-73.541272,150306,35.099
S10016,45.470347,-73.541074,150307,35.114
S10016,45.470347,-73.541074,150308,35.114
S10016,45.470339,-73.540877,150309,35.130
S10016,45.470339,-73.540877,150310,35.130
S10016,45.470329,-73.540503,150311,35.159
S10016,45.470329,-73.540503,150312,35.159
S10016,45.470325,-73.540305,150313,35.175
S10016,45.470325,-73.540305,150314,35.175
S10016,45.470323,-73.540107,150315,35.190
S10016,45.470323,-73.540107,150316,35.190
S10016,45.470319,-73.539772,150317,35.216
S10016,45.470305,-73.538547,150318,35.312
S10016,45.470305,-73.538547,160001,35.312
S10016,45.470291,-73.537410,160002,35.401
S10016,45.470285,-73.536860,160003,35.444
S10016,45.470277,-73.536080,160004,35.505
S10016,45.470265,-73.535343,160005,35.563
S10016,45.470265,-73.535343,160006,35.563
S10016,45.470251,-73.534560,160007,35.624
S10016,45.470246,-73.534296,160008,35.645
S10016,45.470246,-73.534296,160009,35.645
S10016,45.470223,-73.532991,160010,35.746
S10016,45.470192,-73.531686,160011,35.849
S10016,45.470157,-73.530383,160012,35.951
S10016,45.470114,-73.529080,160013,36.053
S10016,45.470066,-73.527777,160014,36.155
S10016,45.470010,-73.526474,160015,36.257
S10016,45.469949,-73.525172,160016,36.359
S10016,45.469881,-73.523871,160017,36.461
S10016,45.469808,-73.522570,160018,36.563
S10016,45.469727,-73.521270,160019,36.665
S10016,45.469641,-73.519971,160020,36.767
S10016,45.469548,-73.518673,160021,36.869
S10016,45.469449,-73.517375,160022,36.971
S10016,45.469449,-73.517375,160023,36.971
S10016,45.469449,-73.517375,160024,36.971
S10016,45.469382,-73.516548,160025,37.036
S10016,45.469313,-73.515722,160026,37.101
S10016,45.469313,-73.515722,160027,37.101
S10016,45.469242,-73.514894,160028,37.166
S10016,45.469167,-73.514068,160029,37.231
S10016,45.469167,-73.514068,160030,37.231
S10016,45.469091,-73.513243,160031,37.297
S10016,45.469012,-73.512417,160032,37.362
S10016,45.469012,-73.512417,160033,37.362
S10016,45.468930,-73.511592,160034,37.427
S10016,45.468846,-73.510768,160035,37.492
S10016,45.468846,-73.510768,160036,37.492
S10016,45.468639,-73.508781,160037,37.649
S10016,45.468433,-73.506795,160038,37.806
S10016,45.468226,-73.504807,160039,37.963
S10016,45.468020,-73.502821,160040,38.120
S10016,45.467917,-73.501852,160041,38.197
S10016,45.467814,-73.500884,160042,38.273
S10016,45.467814,-73.500884,160043,38.273
S10016,45.467708,-73.499916,160044,38.350
S10016,45.467600,-73.498949,160045,38.426
S10016,45.467600,-73.498949,160046,38.426
S10016,45.467490,-73.497982,160047,38.503
S10016,45.467377,-73.497015,160048,38.580
S10016,45.467377,-73.497015,160049,38.580
S10016,45.467263,-73.496050,160050,38.656
S10016,45.467147,-73.495086,160051,38.733
S10016,45.467147,-73.495086,160052,38.733
S10016,45.467028,-73.494120,160053,38.809
S10016,45.466908,-73.493156,160054,38.886
S10016,45.466908,-73.493156,160055,38.886
S10016,45.466737,-73.491816,160056,38.992
S10016,45.466561,-73.490475,160057,39.099
S10016,45.466382,-73.489135,160058,39.206
S10016,45.466382,-73.489135,160059,39.206
S10016,45.466268,-73.488303,160060,39.272
S10016,45.466268,-73.488303,160061,39.272
S10016,45.466153,-73.487470,160062,39.338
S10016,45.466153,-73.487470,160063,39.338
S10016,45.466059,-73.486798,160064,39.392
S10016,45.465966,-73.486125,160065,39.446
S10016,45.465914,-73.485748,160066,39.476
S10016,45.465865,-73.485371,160067,39.506
S10016,45.465865,-73.485371,160068,39.506
S10016,45.465784,-73.484715,160069,39.558
S10016,45.465710,-73.484056,160070,39.610
S10016,45.465641,-73.483397,160071,39.662
S10016,45.465580,-73.482736,160072,39.714
S10016,45.465525,-73.482075,160073,39.766
S10016,45.465525,-73.482075,160074,39.766
S10016,45.465317,-73.479433,160075,39.974
S10016,45.465295,-73.479147,160076,39.996
S10016,45.465295,-73.479147,160077,39.996
S10016,45.465267,-73.478764,160078,40.027
S10016,45.465242,-73.478382,160079,40.057
S10016,45.465242,-73.478382,160080,40.057
S10016,45.465201,-73.477702,160081,40.110
S10016,45.465194,-73.477555,160082,40.121
S10016,45.465170,-73.477067,160083,40.160
S10016,45.465167,-73.477021,160084,40.163
S10016,45.465140,-73.476339,160085,40.217
S10016,45.465140,-73.476339,160086,40.217
S10016,45.465080,-73.474671,160087,40.347
S10016,45.465070,-73.474397,160088,40.369
S10016,45.465052,-73.473947,160089,40.404
S10016,45.465052,-73.473947,160090,40.404
S10016,45.465030,-73.473497,160091,40.439
S10016,45.465030,-73.473497,160092,40.439
S10016,45.465018,-73.473263,160093,40.458
S10016,45.465018,-73.473263,160094,40.458
S10016,45.464997,-73.472901,160095,40.486
S10016,45.464961,-73.472262,160096,40.536
S10016,45.464944,-73.471900,160097,40.565
S10016,45.464929,-73.471538,160098,40.593
S10016,45.464929,-73.471538,160099,40.593
S10016,45.464925,-73.471405,160100,40.604
S10016,45.464879,-73.470190,160101,40.699
S10016,45.464879,-73.470190,170001,40.699
S10016,45.464843,-73.469227,170002,40.774
